Year,Month,FIPS,Beverage,Gallons,Ethanol,Population,PerCapita,PerCapita3yr,PctChange
2020,9,Tennessee,All Beverages,,1149016,5661532,0.203,0.1892,0.0725
2020,10,Alaska,Spirits,153672.0,63159,589481,0.1071,0.1013,0.0575
2020,10,Colorado,Spirits,1256400.0,516380,4789291,0.1078,0.1026,0.0511
2020,10,Florida,Spirits,4425077.0,1818706,18207522,0.0999,0.0949,0.052
2020,10,Illinois,Spirits,1930465.0,793421,10512479,0.0755,0.0781,-0.0342
2020,10,Kentucky,Spirits,780317.0,320710,3691561,0.0869,0.0792,0.0974
2020,10,Massachusetts,Spirits,1463788.0,601617,5862386,0.1026,0.0918,0.1173
2020,10,Minnesota,Spirits,1186997.0,487856,4629348,0.1054,0.1052,0.0017
2020,10,Missouri,Spirits,1489040.0,611995,5077875,0.1205,0.0907,0.3291
2020,10,North Dakota,Spirits,171847.0,70629,617880,0.1143,0.1168,-0.0215
2020,10,Tennessee,Spirits,1207562.0,496308,5661532,0.0877,0.0655,0.3374
2020,10,Alaska,Wine,208363.0,26879,589481,0.0456,0.0423,0.0787
2020,10,Colorado,Wine,1660100.0,214153,4789291,0.0447,0.0455,-0.0167
2020,10,Florida,Wine,7048762.0,909290,18207522,0.0499,0.052,-0.0399
2020,10,Illinois,Wine,3327177.0,429206,10512479,0.0408,0.0424,-0.0378
2020,10,Kentucky,Wine,589614.0,76060,3691561,0.0206,0.0188,0.0935
2020,10,Massachusetts,Wine,2208140.0,284850,5862386,0.0486,0.0543,-0.1044
2020,10,Minnesota,Wine,1357218.0,175081,4629348,0.0378,0.0411,-0.0794
2020,10,Missouri,Wine,1495381.0,192904,5077875,0.038,0.0376,0.0097
2020,10,North Dakota,Wine,155444.0,20052,617880,0.0325,0.03,0.0811
2020,10,Tennessee,Wine,1274896.0,164462,5661532,0.029,0.0242,0.1997
2020,10,Alaska,Beer,1029029.0,46306,589481,0.0786,0.0798,-0.0161
2020,10,Colorado,Beer,10378600.0,467037,4789291,0.0975,0.0914,0.0672
2020,10,Florida,Beer,35572088.0,1600744,18207522,0.0879,0.0876,0.0032
2020,10,Illinois,Beer,19506736.0,877803,10512479,0.0835,0.0867,-0.0365
2020,10,Kentucky,Beer,6545365.0,294541,3691561,0.0798,0.077,0.0357
2020,10,Massachusetts,Beer,8844236.0,397991,5862386,0.0679,0.0696,-0.0246
2020,10,Minnesota,Beer,9441764.0,424879,4629348,0.0918,0.0866,0.0602
2020,10,Missouri,Beer,9751851.0,438833,5077875,0.0864,0.0912,-0.0526
2020,10,North Dakota,Beer,1486277.0,66882,617880,0.1082,0.1111,-0.0257
2020,10,Tennessee,Beer,10845480.0,488047,5661532,0.0862,0.0808,0.0672
2020,10,Alaska,All Beverages,,136344,589481,0.2313,0.2234,0.0352
2020,10,Colorado,All Beverages,,1197570,4789291,0.2501,0.2394,0.0443
2020,10,Florida,All Beverages,,4328741,18207522,0.2377,0.2346,0.0134
2020,10,Illinois,All Beverages,,2100430,10512479,0.1998,0.2072,-0.0359
2020,10,Kentucky,All Beverages,,691312,3691561,0.1873,0.175,0.0698
2020,10,Massachusetts,All Beverages,,1284458,5862386,0.2191,0.2157,0.0158
2020,10,Minnesota,All Beverages,,1087816,4629348,0.235,0.2329,0.0092
2020,10,Missouri,All Beverages,,1243733,5077875,0.2449,0.2195,0.1158
2020,10,North Dakota,All Beverages,,157564,617880,0.255,0.2579,-0.0114
2020,10,Tennessee,All Beverages,,1148816,5661532,0.2029,0.1705,0.1899
2020,11,Alaska,Spirits,139875.0,57489,589481,0.0975,0.1017,-0.041
2020,11,Colorado,Spirits,1277300.0,524970,4789291,0.1096,0.1023,0.0719
2020,11,Florida,Spirits,4316109.0,1773921,18207522,0.0974,0.0938,0.0385
2020,11,Illinois,Spirits,1953786.0,803006,10512479,0.0764,0.0764,-0.0004
2020,11,Kentucky,Spirits,786187.0,323123,3691561,0.0875,0.0781,0.121
2020,11,Massachusetts,Spirits,1260183.0,517935,5862386,0.0883,0.085,0.0389
2020,11,Minnesota,Spirits,875932.0,360008,4629348,0.0778,0.0997,-0.2198
2020,11,Missouri,Spirits,1152864.0,473827,5077875,0.0933,0.0997,-0.0641
2020,11,North Dakota,Spirits,168713.0,69341,617880,0.1122,0.109,0.0293
2020,11,Tennessee,Spirits,1204899.0,495213,5661532,0.0875,0.0756,0.157
2020,11,Alaska,Wine,195499.0,25219,589481,0.0428,0.044,-0.0278
2020,11,Colorado,Wine,1646800.0,212437,4789291,0.0444,0.047,-0.0564
2020,11,Florida,Wine,7547696.0,973653,18207522,0.0535,0.0576,-0.0717
2020,11,Illinois,Wine,3404025.0,439119,10512479,0.0418,0.0435,-0.0405
2020,11,Kentucky,Wine,583810.0,75311,3691561,0.0204,0.0196,0.0418
2020,11,Massachusetts,Wine,2546817.0,328539,5862386,0.056,0.0593,-0.0552
2020,11,Minnesota,Wine,1299883.0,167685,4629348,0.0362,0.0405,-0.1061
2020,11,Missouri,Wine,1211948.0,156341,5077875,0.0308,0.0347,-0.113
2020,11,North Dakota,Wine,137936.0,17794,617880,0.0288,0.0381,-0.2444
2020,11,Tennessee,Wine,1336991.0,172472,5661532,0.0305,0.029,0.0492
2020,11,Alaska,Beer,902126.0,40596,589481,0.0689,0.074,-0.0688
2020,11,Colorado,Beer,8846900.0,398111,4789291,0.0831,0.0889,-0.065
2020,11,Florida,Beer,32993210.0,1484694,18207522,0.0815,0.0891,-0.0843
2020,11,Illinois,Beer,17863710.0,803867,10512479,0.0765,0.084,-0.0901
2020,11,Kentucky,Beer,5676410.0,255438,3691561,0.0692,0.0779,-0.1114
2020,11,Massachusetts,Beer,7890620.0,355078,5862386,0.0606,0.0665,-0.0889
2020,11,Minnesota,Beer,7698514.0,346433,4629348,0.0748,0.0818,-0.0846
2020,11,Missouri,Beer,9304056.0,418683,5077875,0.0825,0.0845,-0.0239
2020,11,North Dakota,Beer,1289397.0,58023,617880,0.0939,0.1122,-0.1627
2020,11,Tennessee,Beer,10465258.0,470937,5661532,0.0832,0.0846,-0.0171
2020,11,Alaska,All Beverages,,123304,589481,0.2092,0.2196,-0.0477
2020,11,Colorado,All Beverages,,1135518,4789291,0.2371,0.2382,-0.0045
2020,11,Florida,All Beverages,,4232268,18207522,0.2324,0.2405,-0.0334
2020,11,Illinois,All Beverages,,2045992,10512479,0.1946,0.204,-0.0459
2020,11,Kentucky,All Beverages,,653873,3691561,0.1771,0.1755,0.0091
2020,11,Massachusetts,All Beverages,,1201552,5862386,0.205,0.2108,-0.0279
2020,11,Minnesota,All Beverages,,874126,4629348,0.1888,0.222,-0.1493
2020,11,Missouri,All Beverages,,1048851,5077875,0.2066,0.2189,-0.0564
2020,11,North Dakota,All Beverages,,145157,617880,0.2349,0.2593,-0.094
2020,11,Tennessee,All Beverages,,1138622,5661532,0.2011,0.1893,0.0626
