Year,Month,FIPS,Beverage,Gallons,Ethanol,Population,PerCapita,PerCapita3yr,PctChange
2019,5,Minnesota,Spirits,1255897.0,516174,4629348,0.1115,,
2019,5,Missouri,Spirits,1242466.0,510654,5077875,0.1006,,
2019,5,North Dakota,Spirits,170688.0,70153,617880,0.1135,,
2019,5,Tennessee,Spirits,992602.0,407960,5661532,0.0721,,
2019,5,Alaska,Wine,228113.0,29427,589481,0.0499,,
2019,5,Colorado,Wine,1132500.0,146093,4789291,0.0305,,
2019,5,Florida,Wine,6345427.0,818560,18207522,0.045,,
2019,5,Illinois,Wine,3267160.0,421464,10512479,0.0401,,
2019,5,Kentucky,Wine,547324.0,70605,3691561,0.0191,,
2019,5,Massachusetts,Wine,2598757.0,335240,5862386,0.0572,,
2019,5,Minnesota,Wine,1314356.0,169552,4629348,0.0366,,
2019,5,Missouri,Wine,1367710.0,176435,5077875,0.0347,,
2019,5,North Dakota,Wine,115579.0,14910,617880,0.0241,,
2019,5,Tennessee,Wine,1172932.0,151308,5661532,0.0267,,
2019,5,Alaska,Beer,1482135.0,66696,589481,0.1131,,
2019,5,Colorado,Beer,11237100.0,505670,4789291,0.1056,,
2019,5,Florida,Beer,39902901.0,1795631,18207522,0.0986,,
2019,5,Illinois,Beer,24737971.0,1113209,10512479,0.1059,,
2019,5,Kentucky,Beer,6846437.0,308090,3691561,0.0835,,
2019,5,Massachusetts,Beer,12279204.0,552564,5862386,0.0943,,
2019,5,Minnesota,Beer,11790562.0,530575,4629348,0.1146,,
2019,5,Missouri,Beer,11836554.0,532645,5077875,0.1049,,
2019,5,North Dakota,Beer,2000065.0,90003,617880,0.1457,,
2019,5,Tennessee,Beer,11845039.0,533027,5661532,0.0941,,
2019,5,Alaska,All Beverages,,172967,589481,0.2934,,
2019,5,Colorado,All Beverages,,936503,4789291,0.1955,,
2019,5,Florida,All Beverages,,4247996,18207522,0.2333,,
2019,5,Illinois,All Beverages,,2364617,10512479,0.2249,,
2019,5,Kentucky,All Beverages,,661604,3691561,0.1792,,
2019,5,Massachusetts,All Beverages,,1468126,5862386,0.2504,,
2019,5,Minnesota,All Beverages,,1216301,4629348,0.2627,,
2019,5,Missouri,All Beverages,,1219733,5077875,0.2402,,
2019,5,North Dakota,All Beverages,,175065,617880,0.2833,,
2019,5,Tennessee,All Beverages,,1092295,5661532,0.1929,,
2019,6,Alaska,Spirits,170403.0,70036,589481,0.1188,,
2019,6,Colorado,Spirits,1459200.0,599731,4789291,0.1252,,
2019,6,Florida,Spirits,4520675.0,1857997,18207522,0.102,,
2019,6,Illinois,Spirits,2343799.0,963302,10512479,0.0916,,
2019,6,Kentucky,Spirits,658565.0,270670,3691561,0.0733,,
2019,6,Massachusetts,Spirits,1719934.0,706893,5862386,0.1206,,
2019,6,Minnesota,Spirits,1363387.0,560352,4629348,0.121,,
2019,6,Missouri,Spirits,1253821.0,515320,5077875,0.1015,,
2019,6,North Dakota,Spirits,199057.0,81812,617880,0.1324,,
2019,6,Tennessee,Spirits,1103821.0,453670,5661532,0.0801,,
2019,6,Alaska,Wine,240789.0,31062,589481,0.0527,,
2019,6,Colorado,Wine,1537000.0,198273,4789291,0.0414,,
2019,6,Florida,Wine,5640733.0,727655,18207522,0.04,,
2019,6,Illinois,Wine,3333476.0,430018,10512479,0.0409,,
2019,6,Kentucky,Wine,524308.0,67636,3691561,0.0183,,
2019,6,Massachusetts,Wine,3001352.0,387174,5862386,0.066,,
2019,6,Minnesota,Wine,1364274.0,175991,4629348,0.038,,
2019,6,Missouri,Wine,1185466.0,152925,5077875,0.0301,,
2019,6,North Dakota,Wine,120438.0,15537,617880,0.0251,,
2019,6,Tennessee,Wine,1252875.0,161621,5661532,0.0285,,
2019,6,Alaska,Beer,1504534.0,67704,589481,0.1149,,
2019,6,Colorado,Beer,11682200.0,525699,4789291,0.1098,,
2019,6,Florida,Beer,34822192.0,1566999,18207522,0.0861,,
2019,6,Illinois,Beer,23549692.0,1059736,10512479,0.1008,,
2019,6,Kentucky,Beer,5289084.0,238009,3691561,0.0645,,
2019,6,Massachusetts,Beer,11349284.0,510718,5862386,0.0871,,
2019,6,Minnesota,Beer,10805852.0,486263,4629348,0.105,,
2019,6,Missouri,Beer,11054300.0,497443,5077875,0.098,,
2019,6,North Dakota,Beer,2078521.0,93533,617880,0.1514,,
2019,6,Tennessee,Beer,11101011.0,499545,5661532,0.0882,,
2019,6,Alaska,All Beverages,,168801,589481,0.2864,,
2019,6,Colorado,All Beverages,,1323703,4789291,0.2764,,
2019,6,Florida,All Beverages,,4152650,18207522,0.2281,,
2019,6,Illinois,All Beverages,,2453056,10512479,0.2333,,
2019,6,Kentucky,All Beverages,,576315,3691561,0.1561,,
2019,6,Massachusetts,All Beverages,,1604785,5862386,0.2737,,
2019,6,Minnesota,All Beverages,,1222607,4629348,0.2641,,
2019,6,Missouri,All Beverages,,1165689,5077875,0.2296,,
2019,6,North Dakota,All Beverages,,190882,617880,0.3089,,
2019,6,Tennessee,All Beverages,,1114837,5661532,0.1969,,
2019,7,Alaska,Spirits,189167.0,77748,589481,0.1319,,
2019,7,Colorado,Spirits,1143600.0,470020,4789291,0.0981,,
2019,7,Florida,Spirits,3280308.0,1348207,18207522,0.074,,
2019,7,Illinois,Spirits,1586093.0,651884,10512479,0.062,,
2019,7,Kentucky,Spirits,768342.0,315789,3691561,0.0855,,
2019,7,Massachusetts,Spirits,1064889.0,437669,5862386,0.0747,,
2019,7,Minnesota,Spirits,1197772.0,492284,4629348,0.1063,,
2019,7,Missouri,Spirits,1081891.0,444657,5077875,0.0876,,
2019,7,North Dakota,Spirits,173564.0,71335,617880,0.1155,,
2019,7,Tennessee,Spirits,1026932.0,422069,5661532,0.0746,,
2019,7,Alaska,Wine,247820.0,31969,589481,0.0542,,
2019,7,Colorado,Wine,1568800.0,202375,4789291,0.0423,,
2019,7,Florida,Wine,5384917.0,694654,18207522,0.0382,,
2019,7,Illinois,Wine,2879248.0,371423,10512479,0.0353,,
2019,7,Kentucky,Wine,558378.0,72031,3691561,0.0195,,
2019,7,Massachusetts,Wine,1932807.0,249332,5862386,0.0425,,
2019,7,Minnesota,Wine,1256015.0,162026,4629348,0.035,,
2019,7,Missouri,Wine,1074698.0,138636,5077875,0.0273,,
2019,7,North Dakota,Wine,116333.0,15007,617880,0.0243,,
2019,7,Tennessee,Wine,1095700.0,141345,5661532,0.025,,
2019,7,Alaska,Beer,1706457.0,76791,589481,0.1303,,
2019,7,Colorado,Beer,11989100.0,539510,4789291,0.1126,,
2019,7,Florida,Beer,35820962.0,1611943,18207522,0.0885,,
2019,7,Illinois,Beer,25046919.0,1127111,10512479,0.1072,,
2019,7,Kentucky,Beer,8267316.0,372029,3691561,0.1008,,
2019,7,Massachusetts,Beer,12022585.0,541016,5862386,0.0923,,
2019,7,Minnesota,Beer,11540027.0,519301,4629348,0.1122,,
2019,7,Missouri,Beer,10850607.0,488277,5077875,0.0962,,
2019,7,North Dakota,Beer,2077113.0,93470,617880,0.1513,,
2019,7,Tennessee,Beer,10847408.0,488133,5661532,0.0862,,
2019,7,Alaska,All Beverages,,186507,589481,0.3164,,
2019,7,Colorado,All Beverages,,1211904,4789291,0.253,,
2019,7,Florida,All Beverages,,3654804,18207522,0.2007,,
2019,7,Illinois,All Beverages,,2150419,10512479,0.2046,,
2019,7,Kentucky,All Beverages,,759849,3691561,0.2058,,
2019,7,Massachusetts,All Beverages,,1228018,5862386,0.2095,,
2019,7,Minnesota,All Beverages,,1173611,4629348,0.2535,,
2019,7,Missouri,All Beverages,,1071570,5077875,0.211,,
2019,7,North Dakota,All Beverages,,179812,617880,0.291,,
2019,7,Tennessee,All Beverages,,1051548,5661532,0.1857,,
2019,8,Alaska,Spirits,170517.0,70082,589481,0.1189,,
2019,8,Colorado,Spirits,1259200.0,517531,4789291,0.1081,,
2019,8,Florida,Spirits,3481109.0,1430736,18207522,0.0786,,
2019,8,Illinois,Spirits,1816467.0,746568,10512479,0.071,,
2019,8,Kentucky,Spirits,618356.0,254144,3691561,0.0688,,
2019,8,Massachusetts,Spirits,1230577.0,505767,5862386,0.0863,,
2019,8,Minnesota,Spirits,1214461.0,499144,4629348,0.1078,,
2019,8,Missouri,Spirits,1020151.0,419282,5077875,0.0826,,
2019,8,North Dakota,Spirits,176413.0,72506,617880,0.1173,,
2019,8,Tennessee,Spirits,998574.0,410414,5661532,0.0725,,
2019,8,Alaska,Wine,242007.0,31219,589481,0.053,,
2019,8,Colorado,Wine,1539200.0,198557,4789291,0.0415,,
2019,8,Florida,Wine,5846030.0,754138,18207522,0.0414,,
2019,8,Illinois,Wine,2990235.0,385740,10512479,0.0367,,
2019,8,Kentucky,Wine,413778.0,53377,3691561,0.0145,,
2019,8,Massachusetts,Wine,2270800.0,292933,5862386,0.05,,
2019,8,Minnesota,Wine,1237836.0,159681,4629348,0.0345,,
2019,8,Missouri,Wine,1106918.0,142792,5077875,0.0281,,
2019,8,North Dakota,Wine,109461.0,14120,617880,0.0229,,
2019,8,Tennessee,Wine,1121050.0,144615,5661532,0.0255,,
2019,8,Alaska,Beer,1567534.0,70539,589481,0.1197,,
2019,8,Colorado,Beer,12581500.0,566168,4789291,0.1182,,
2019,8,Florida,Beer,37629575.0,1693331,18207522,0.093,,
2019,8,Illinois,Beer,25737407.0,1158183,10512479,0.1102,,
2019,8,Kentucky,Beer,6898182.0,310418,3691561,0.0841,,
2019,8,Massachusetts,Beer,12110737.0,544983,5862386,0.093,,
2019,8,Minnesota,Beer,10506708.0,472802,4629348,0.1021,,
2019,8,Missouri,Beer,11429358.0,514321,5077875,0.1013,,
2019,8,North Dakota,Beer,1810137.0,81456,617880,0.1318,,
2019,8,Tennessee,Beer,11870769.0,534185,5661532,0.0944,,
2019,8,Alaska,All Beverages,,171840,589481,0.2915,,
2019,8,Colorado,All Beverages,,1282256,4789291,0.2677,,
2019,8,Florida,All Beverages,,3878204,18207522,0.213,,
2019,8,Illinois,All Beverages,,2290492,10512479,0.2179,,
2019,8,Kentucky,All Beverages,,617940,3691561,0.1674,,
2019,8,Massachusetts,All Beverages,,1343683,5862386,0.2292,,
2019,8,Minnesota,All Beverages,,1131626,4629348,0.2444,,
2019,8,Missouri,All Beverages,,1076396,5077875,0.212,,
2019,8,North Dakota,All Beverages,,168082,617880,0.272,,
2019,8,Tennessee,All Beverages,,1089214,5661532,0.1924,,
2019,9,Alaska,Spirits,143787.0,59096,589481,0.1003,,
2019,9,Colorado,Spirits,1105700.0,454443,4789291,0.0949,,
2019,9,Florida,Spirits,3269153.0,1343622,18207522,0.0738,,
2019,9,Illinois,Spirits,1760771.0,723677,10512479,0.0688,,
2019,9,Kentucky,Spirits,343686.0,141255,3691561,0.0383,,
2019,9,Massachusetts,Spirits,1121543.0,460954,5862386,0.0786,,
2019,9,Minnesota,Spirits,1099632.0,451949,4629348,0.0976,,
2019,9,Missouri,Spirits,1193157.0,490388,5077875,0.0966,,
2019,9,North Dakota,Spirits,173603.0,71351,617880,0.1155,,
2019,9,Tennessee,Spirits,1021670.0,419906,5661532,0.0742,,
2019,9,Alaska,Wine,182852.0,23588,589481,0.04,,
2019,9,Colorado,Wine,1329400.0,171493,4789291,0.0358,,
2019,9,Florida,Wine,5134963.0,662410,18207522,0.0364,,
2019,9,Illinois,Wine,2818018.0,363524,10512479,0.0346,,
2019,9,Kentucky,Wine,332586.0,42904,3691561,0.0116,,
2019,9,Massachusetts,Wine,2173289.0,280354,5862386,0.0478,,
2019,9,Minnesota,Wine,1189848.0,153490,4629348,0.0332,,
2019,9,Missouri,Wine,1134079.0,146296,5077875,0.0288,,
2019,9,North Dakota,Wine,110647.0,14273,617880,0.0231,,
2019,9,Tennessee,Wine,1163953.0,150150,5661532,0.0265,,
2019,9,Alaska,Beer,1066398.0,47988,589481,0.0814,,
2019,9,Colorado,Beer,10574700.0,475862,4789291,0.0994,,
2019,9,Florida,Beer,30129493.0,1355827,18207522,0.0745,,
2019,9,Illinois,Beer,19692667.0,886170,10512479,0.0843,,
2019,9,Kentucky,Beer,4856448.0,218540,3691561,0.0592,,
2019,9,Massachusetts,Beer,9172676.0,412770,5862386,0.0704,,
2019,9,Minnesota,Beer,9090533.0,409074,4629348,0.0884,,
2019,9,Missouri,Beer,10384234.0,467291,5077875,0.092,,
2019,9,North Dakota,Beer,1594504.0,71753,617880,0.1161,,
2019,9,Tennessee,Beer,10628423.0,478279,5661532,0.0845,,
2019,9,Alaska,All Beverages,,130672,589481,0.2217,,
2019,9,Colorado,All Beverages,,1101797,4789291,0.2301,,
2019,9,Florida,All Beverages,,3361859,18207522,0.1846,,
2019,9,Illinois,All Beverages,,1973371,10512479,0.1877,,
2019,9,Kentucky,All Beverages,,402699,3691561,0.1091,,
2019,9,Massachusetts,All Beverages,,1154079,5862386,0.1969,,
2019,9,Minnesota,All Beverages,,1014513,4629348,0.2191,,
2019,9,Missouri,All Beverages,,1103974,5077875,0.2174,,
2019,9,North Dakota,All Beverages,,157377,617880,0.2547,,
2019,9,Tennessee,All Beverages,,1048335,5661532,0.1852,,
2019,10,Alaska,Spirits,151302.0,62185,589481,0.1055,,
2019,10,Colorado,Spirits,1265800.0,520244,4789291,0.1086,,
2019,10,Florida,Spirits,4397862.0,1807521,18207522,0.0993,,
2019,10,Illinois,Spirits,2073333.0,852140,10512479,0.0811,,
2019,10,Kentucky,Spirits,960122.0,394610,3691561,0.1069,,
2019,10,Massachusetts,Spirits,1576362.0,647885,5862386,0.1105,,
2019,10,Minnesota,Spirits,1189820.0,489016,4629348,0.1056,,
2019,10,Missouri,Spirits,1150842.0,472996,5077875,0.0931,,
2019,10,North Dakota,Spirits,185505.0,76242,617880,0.1234,,
2019,10,Tennessee,Spirits,968819.0,398184,5661532,0.0703,,
2019,10,Alaska,Wine,190634.0,24592,589481,0.0417,,
2019,10,Colorado,Wine,1723700.0,222357,4789291,0.0464,,
2019,10,Florida,Wine,7375297.0,951413,18207522,0.0523,,
2019,10,Illinois,Wine,3614716.0,466298,10512479,0.0444,,
2019,10,Kentucky,Wine,682956.0,88101,3691561,0.0239,,
2019,10,Massachusetts,Wine,2654180.0,342389,5862386,0.0584,,
2019,10,Minnesota,Wine,1470791.0,189732,4629348,0.041,,
2019,10,Missouri,Wine,1427504.0,184148,5077875,0.0363,,
2019,10,North Dakota,Wine,141512.0,18255,617880,0.0295,,
2019,10,Tennessee,Wine,1052701.0,135798,5661532,0.024,,
2019,10,Alaska,Beer,1062313.0,47804,589481,0.0811,,
2019,10,Colorado,Beer,10362600.0,466317,4789291,0.0974,,
2019,10,Florida,Beer,36773108.0,1654790,18207522,0.0909,,
2019,10,Illinois,Beer,20850816.0,938287,10512479,0.0893,,
2019,10,Kentucky,Beer,6973140.0,313791,3691561,0.085,,
2019,10,Massachusetts,Beer,8007589.0,360341,5862386,0.0615,,
2019,10,Minnesota,Beer,8104346.0,364696,4629348,0.0788,,
2019,10,Missouri,Beer,10168542.0,457584,5077875,0.0901,,
2019,10,North Dakota,Beer,1385239.0,62336,617880,0.1009,,
2019,10,Tennessee,Beer,10884657.0,489810,5661532,0.0865,,
2019,10,Alaska,All Beverages,,134581,589481,0.2283,,
2019,10,Colorado,All Beverages,,1208918,4789291,0.2524,,
2019,10,Florida,All Beverages,,4413724,18207522,0.2424,,
2019,10,Illinois,All Beverages,,2256725,10512479,0.2147,,
2019,10,Kentucky,All Beverages,,796503,3691561,0.2158,,
2019,10,Massachusetts,All Beverages,,1350615,5862386,0.2304,,
2019,10,Minnesota,All Beverages,,1043444,4629348,0.2254,,
2019,10,Missouri,All Beverages,,1114729,5077875,0.2195,,
2019,10,North Dakota,All Beverages,,156833,617880,0.2538,,
2019,10,Tennessee,All Beverages,,1023792,5661532,0.1808,,
2019,11,Alaska,Spirits,136281.0,56012,589481,0.095,,
2019,11,Colorado,Spirits,1066200.0,438208,4789291,0.0915,,
2019,11,Florida,Spirits,4236520.0,1741210,18207522,0.0956,,
2019,11,Illinois,Spirits,1916479.0,787673,10512479,0.0749,,
2019,11,Kentucky,Spirits,738921.0,303697,3691561,0.0823,,
2019,11,Massachusetts,Spirits,1166837.0,479570,5862386,0.0818,,
2019,11,Minnesota,Spirits,1118878.0,459859,4629348,0.0993,,
2019,11,Missouri,Spirits,1305799.0,536684,5077875,0.1057,,
2019,11,North Dakota,Spirits,152896.0,62840,617880,0.1017,,
2019,11,Tennessee,Spirits,1107214.0,455065,5661532,0.0804,,
2019,11,Alaska,Wine,195845.0,25264,589481,0.0429,,
2019,11,Colorado,Wine,1593000.0,205497,4789291,0.0429,,
2019,11,Florida,Wine,8238048.0,1062708,18207522,0.0584,,
2019,11,Illinois,Wine,3378000.0,435762,10512479,0.0415,,
2019,11,Kentucky,Wine,580560.0,74892,3691561,0.0203,,
2019,11,Massachusetts,Wine,2421445.0,312366,5862386,0.0533,,
2019,11,Minnesota,Wine,1315381.0,169684,4629348,0.0367,,
2019,11,Missouri,Wine,1300527.0,167768,5077875,0.033,,
2019,11,North Dakota,Wine,168722.0,21765,617880,0.0352,,
2019,11,Tennessee,Wine,1286649.0,165978,5661532,0.0293,,
2019,11,Alaska,Beer,952581.0,42866,589481,0.0727,,
2019,11,Colorado,Beer,9326600.0,419697,4789291,0.0876,,
2019,11,Florida,Beer,34606811.0,1557307,18207522,0.0855,,
2019,11,Illinois,Beer,19092456.0,859161,10512479,0.0817,,
2019,11,Kentucky,Beer,7778669.0,350040,3691561,0.0948,,
2019,11,Massachusetts,Beer,8521130.0,383451,5862386,0.0654,,
2019,11,Minnesota,Beer,8537213.0,384175,4629348,0.083,,
2019,11,Missouri,Beer,9354295.0,420943,5077875,0.0829,,
2019,11,North Dakota,Beer,1516723.0,68253,617880,0.1105,,
2019,11,Tennessee,Beer,10712847.0,482078,5661532,0.0851,,
2019,11,Alaska,All Beverages,,124142,589481,0.2106,,
2019,11,Colorado,All Beverages,,1063402,4789291,0.222,,
2019,11,Florida,All Beverages,,4361224,18207522,0.2395,,
2019,11,Illinois,All Beverages,,2082595,10512479,0.1981,,
2019,11,Kentucky,All Beverages,,728629,3691561,0.1974,,
2019,11,Massachusetts,All Beverages,,1175387,5862386,0.2005,,
2019,11,Minnesota,All Beverages,,1013718,4629348,0.219,,
2019,11,Missouri,All Beverages,,1125395,5077875,0.2216,,
2019,11,North Dakota,All Beverages,,152858,617880,0.2474,,
2019,11,Tennessee,All Beverages,,1103121,5661532,0.1948,,
2019,12,Alaska,Spirits,161523.0,66386,589481,0.1126,,
2019,12,Colorado,Spirits,1177900.0,484117,4789291,0.1011,,
2019,12,Florida,Spirits,5825463.0,2394265,18207522,0.1315,,
2019,12,Illinois,Spirits,2694110.0,1107279,10512479,0.1053,,
2019,12,Kentucky,Spirits,668262.0,274656,3691561,0.0744,,
2019,12,Massachusetts,Spirits,1832448.0,753136,5862386,0.1285,,
2019,12,Minnesota,Spirits,1364476.0,560800,4629348,0.1211,,
2019,12,Missouri,Spirits,1251898.0,514530,5077875,0.1013,,
2019,12,North Dakota,Spirits,227198.0,93379,617880,0.1511,,
2019,12,Tennessee,Spirits,1057551.0,434654,5661532,0.0768,,
2019,12,Alaska,Wine,212680.0,27436,589481,0.0465,,
2019,12,Colorado,Wine,1497100.0,193126,4789291,0.0403,,
2019,12,Florida,Wine,8276632.0,1067685,18207522,0.0586,,
2019,12,Illinois,Wine,4276754.0,551701,10512479,0.0525,,
2019,12,Kentucky,Wine,562860.0,72609,3691561,0.0197,,
2019,12,Massachusetts,Wine,3414250.0,440438,5862386,0.0751,,
2019,12,Minnesota,Wine,1676630.0,216285,4629348,0.0467,,
2019,12,Missouri,Wine,1355424.0,174850,5077875,0.0344,,
2019,12,North Dakota,Wine,211461.0,27278,617880,0.0441,,
2019,12,Tennessee,Wine,1261960.0,162793,5661532,0.0288,,
2019,12,Alaska,Beer,967735.0,43548,589481,0.0739,,
2019,12,Colorado,Beer,9503400.0,427653,4789291,0.0893,,
2019,12,Florida,Beer,37192841.0,1673678,18207522,0.0919,,
2019,12,Illinois,Beer,21176892.0,952960,10512479,0.0907,,
2019,12,Kentucky,Beer,5755559.0,259000,3691561,0.0702,,
2019,12,Massachusetts,Beer,9016289.0,405733,5862386,0.0692,,
2019,12,Minnesota,Beer,8990619.0,404578,4629348,0.0874,,
2019,12,Missouri,Beer,9547638.0,429644,5077875,0.0846,,
2019,12,North Dakota,Beer,1581953.0,71188,617880,0.1152,,
2019,12,Tennessee,Beer,9645849.0,434063,5661532,0.0767,,
2019,12,Alaska,All Beverages,,137370,589481,0.233,,
2019,12,Colorado,All Beverages,,1104896,4789291,0.2307,,
2019,12,Florida,All Beverages,,5135629,18207522,0.2821,,
2019,12,Illinois,All Beverages,,2611940,10512479,0.2485,,
2019,12,Kentucky,All Beverages,,606265,3691561,0.1642,,
2019,12,Massachusetts,All Beverages,,1599307,5862386,0.2728,,
2019,12,Minnesota,All Beverages,,1181663,4629348,0.2553,,
2019,12,Missouri,All Beverages,,1119023,5077875,0.2204,,
2019,12,North Dakota,All Beverages,,191845,617880,0.3105,,
2019,12,Tennessee,All Beverages,,1031510,5661532,0.1822,,
2020,1,Alaska,Spirits,121885.0,50095,589481,0.085,0.073,0.1643
2020,1,Colorado,Spirits,896700.0,368544,4789291,0.077,0.0709,0.0854
2020,1,Florida,Spirits,3463591.0,1423536,18207522,0.0782,0.0692,0.1299
2020,1,Illinois,Spirits,1304376.0,536099,10512479,0.051,0.0428,0.1904
2020,1,Kentucky,Spirits,915314.0,376194,3691561,0.1019,0.0989,0.0309
2020,1,Massachusetts,Spirits,775435.0,318704,5862386,0.0544,0.0439,0.2377
2020,1,Minnesota,Spirits,906257.0,372472,4629348,0.0805,0.0799,0.0071
2020,1,Missouri,Spirits,825776.0,339394,5077875,0.0668,0.0582,0.1491
2020,1,North Dakota,Spirits,128193.0,52687,617880,0.0853,0.0859,-0.0068
2020,1,Tennessee,Spirits,1367014.0,561843,5661532,0.0992,0.0868,0.1433
2020,1,Alaska,Wine,143291.0,18485,589481,0.0314,0.0313,0.0004
2020,1,Colorado,Wine,1264300.0,163095,4789291,0.0341,0.033,0.031
2020,1,Florida,Wine,6423304.0,828606,18207522,0.0455,0.0459,-0.0075
2020,1,Illinois,Wine,2360714.0,304532,10512479,0.029,0.0266,0.0907
2020,1,Kentucky,Wine,732418.0,94482,3691561,0.0256,0.0284,-0.0984
2020,1,Massachusetts,Wine,1472257.0,189921,5862386,0.0324,0.031,0.0439
2020,1,Minnesota,Wine,1057164.0,136374,4629348,0.0295,0.0299,-0.0152
2020,1,Missouri,Wine,1260367.0,162587,5077875,0.032,0.0286,0.1183
2020,1,North Dakota,Wine,90482.0,11672,617880,0.0189,0.0199,-0.0527
2020,1,Tennessee,Wine,1789268.0,230816,5661532,0.0408,0.0378,0.0786
2020,1,Alaska,Beer,873146.0,39292,589481,0.0667,0.0638,0.0448
2020,1,Colorado,Beer,8914300.0,401144,4789291,0.0838,0.0835,0.0026
2020,1,Florida,Beer,34260264.0,1541712,18207522,0.0847,0.0781,0.0839
2020,1,Illinois,Beer,17311259.0,779007,10512479,0.0741,0.0682,0.0872
2020,1,Kentucky,Beer,5477229.0,246475,3691561,0.0668,0.0657,0.0156
2020,1,Massachusetts,Beer,8783953.0,395278,5862386,0.0674,0.065,0.037
2020,1,Minnesota,Beer,8770669.0,394680,4629348,0.0853,0.082,0.0394
2020,1,Missouri,Beer,8359075.0,376158,5077875,0.0741,0.079,-0.0625
2020,1,North Dakota,Beer,1605193.0,72234,617880,0.1169,0.1138,0.0271
2020,1,Tennessee,Beer,9368969.0,421604,5661532,0.0745,0.0691,0.0771
2020,1,Alaska,All Beverages,,107871,589481,0.183,0.1681,0.0884
2020,1,Colorado,All Beverages,,932782,4789291,0.1948,0.1875,0.0389
2020,1,Florida,All Beverages,,3793854,18207522,0.2084,0.1932,0.0787
2020,1,Illinois,All Beverages,,1619637,10512479,0.1541,0.1376,0.12
2020,1,Kentucky,All Beverages,,717151,3691561,0.1943,0.193,0.0067
2020,1,Massachusetts,All Beverages,,903903,5862386,0.1542,0.14,0.1015
2020,1,Minnesota,All Beverages,,903526,4629348,0.1952,0.1918,0.0175
2020,1,Missouri,All Beverages,,878140,5077875,0.1729,0.1658,0.0429
2020,1,North Dakota,All Beverages,,136593,617880,0.2211,0.2196,0.0066
2020,1,Tennessee,All Beverages,,1214262,5661532,0.2145,0.1937,0.1071
2020,2,Alaska,Spirits,124792.0,51290,589481,0.087,0.0829,0.049
2020,2,Colorado,Spirits,1017700.0,418275,4789291,0.0873,0.0834,0.0471
2020,2,Florida,Spirits,3725341.0,1531115,18207522,0.0841,0.0783,0.0735
2020,2,Illinois,Spirits,1606156.0,660130,10512479,0.0628,0.0574,0.0933
2020,2,Kentucky,Spirits,482955.0,198494,3691561,0.0538,0.045,0.1949
2020,2,Massachusetts,Spirits,923379.0,379509,5862386,0.0647,0.0587,0.103
2020,2,Minnesota,Spirits,1017748.0,418295,4629348,0.0904,0.0903,0.001
2020,2,Missouri,Spirits,1029767.0,423234,5077875,0.0833,0.0752,0.1087
2020,2,North Dakota,Spirits,146957.0,60399,617880,0.0978,0.0968,0.0101
2020,2,Tennessee,Spirits,837058.0,344031,5661532,0.0608,0.0551,0.1022
2020,2,Alaska,Wine,183387.0,23657,589481,0.0401,0.0366,0.0974
2020,2,Colorado,Wine,1438400.0,185554,4789291,0.0387,0.0409,-0.0523
2020,2,Florida,Wine,7421882.0,957423,18207522,0.0526,0.0479,0.0985
2020,2,Illinois,Wine,2676240.0,345235,10512479,0.0328,0.0328,0.0008
2020,2,Kentucky,Wine,382166.0,49299,3691561,0.0134,0.0129,0.0322
2020,2,Massachusetts,Wine,1849625.0,238602,5862386,0.0407,0.0427,-0.0463
2020,2,Minnesota,Wine,1102627.0,142239,4629348,0.0307,0.0322,-0.0473
2020,2,Missouri,Wine,1049834.0,135429,5077875,0.0267,0.0296,-0.099
2020,2,North Dakota,Wine,96965.0,12508,617880,0.0202,0.0223,-0.0911
2020,2,Tennessee,Wine,1044827.0,134783,5661532,0.0238,0.0225,0.0586
2020,2,Alaska,Beer,807103.0,36320,589481,0.0616,0.062,-0.0065
2020,2,Colorado,Beer,7843100.0,352940,4789291,0.0737,0.0747,-0.014
2020,2,Florida,Beer,31051945.0,1397338,18207522,0.0767,0.0798,-0.0382
2020,2,Illinois,Beer,14503052.0,652637,10512479,0.0621,0.0696,-0.1084
2020,2,Kentucky,Beer,5637796.0,253701,3691561,0.0687,0.0463,0.4853
2020,2,Massachusetts,Beer,8001865.0,360084,5862386,0.0614,0.0596,0.0298
2020,2,Minnesota,Beer,7722251.0,347501,4629348,0.0751,0.0747,0.0044
2020,2,Missouri,Beer,8692307.0,391154,5077875,0.077,0.0646,0.1926
2020,2,North Dakota,Beer,1402642.0,63119,617880,0.1022,0.0991,0.0311
2020,2,Tennessee,Beer,9156614.0,412048,5661532,0.0728,0.0744,-0.0218
2020,2,Alaska,All Beverages,,111266,589481,0.1888,0.1815,0.0398
2020,2,Colorado,All Beverages,,956768,4789291,0.1998,0.199,0.0038
2020,2,Florida,All Beverages,,3885875,18207522,0.2134,0.206,0.0361
2020,2,Illinois,All Beverages,,1658002,10512479,0.1577,0.1599,-0.0135
2020,2,Kentucky,All Beverages,,501495,3691561,0.1358,0.1042,0.3036
2020,2,Massachusetts,All Beverages,,978194,5862386,0.1669,0.161,0.0363
2020,2,Minnesota,All Beverages,,908035,4629348,0.1961,0.1973,-0.0056
2020,2,Missouri,All Beverages,,949817,5077875,0.1871,0.1694,0.1044
2020,2,North Dakota,All Beverages,,136027,617880,0.2202,0.2181,0.0093
2020,2,Tennessee,All Beverages,,890861,5661532,0.1574,0.152,0.035
